Rate1	ErrRate1	Rate2	ErrRate2	Latitudine	TempOut	Longitudine	Altitudine	ChiQuadro	Pressione	NumSatelliti	Giorno	Mese	Anno
32.5306	0.452513	31.7949	0.442237	46.2298	33.4073	6.05083	442.191	0.982168	968.2	11.186	15	6	2018
30.458	1.3719	30.9424	1.20902	46.2298	35.6737	6.05064	424.819	0.463535	968.292	11.4651	15	6	2018
33.2843	0.421375	32.8681	0.431282	46.2298	35.6875	6.05083	419.201	0.837611	968.37	10.3095	15	6	2018
33.3645	1.77063	31.7853	1.34197	46.2298	37.3329	6.05086	418.086	0.883708	968.623	10.7209	15	6	2018
34.906	2.32378	33.806	1.61531	46.2298	37.3502	6.05081	431.001	1.37193	968.451	10.7907	15	6	2018
32.5782	0.338712	32.0497	0.339535	46.2298	36.3015	6.05075	456.523	1.00405	968.429	10.8605	15	6	2018
33.2113	0.432494	31.5814	0.429451	46.2298	36.8017	6.05081	424.237	1.8928	968.75	12.1667	15	6	2018
33.5256	0.910892	32.8609	0.857954	46.2299	36.3463	6.05078	441.605	0.7359	968.659	12.1395	15	6	2018
33.6362	0.667019	32.2075	0.625418	46.2298	37.0949	6.05082	450.398	1.17141	968.594	12.1628	15	6	2018
32.0986	0.484578	31.1702	0.458287	46.2298	38.4265	6.05087	433.705	0.987569	968.848	11.814	15	6	2018
33.9704	1.01414	32.2283	0.897659	46.2299	38.4265	6.05076	417.179	1.45075	968.901	10.881	15	6	2018
33.1898	1.06511	31.8943	0.937256	46.2298	38.6438	6.05073	435.569	0.850985	968.99	9.44186	15	6	2018
30.8892	0.661868	30.8437	0.628679	46.2299	38.5196	6.05064	434.514	0.844449	969.062	9.78571	15	6	2018
32.2268	0.532395	31.6641	0.51171	46.2298	41.0654	6.05058	434.318	1.10208	968.972	9.52381	15	6	2018
32.8764	0.415799	32.2262	0.400024	46.2298	40.6722	6.05073	426.811	1.27352	968.891	8.66667	16	6	2018
33.6817	0.523924	33.0054	0.498368	46.2299	40.2617	6.05082	447.99	0.777195	968.769	8.21429	16	6	2018
32.0598	0.504438	31.497	0.477282	46.2298	39.6856	6.05075	450.546	0.989299	968.566	8.32558	16	6	2018
34.0152	0.700289	33.1249	0.648139	46.2298	41.3794	6.05087	450.26	0.810987	968.897	8.30952	16	6	2018
32.4606	0.446549	31.9832	0.438909	46.2299	41.538	6.05087	455.432	1.10277	968.809	8.52381	16	6	2018
29.9707	0.886427	30.0236	0.841489	46.2298	41.6553	6.05077	421.466	0.748899	968.519	7.93023	16	6	2018
32.4096	0.363026	31.8862	0.363471	46.2298	39.4441	6.05075	442.454	0.98536	968.729	9.48837	16	6	2018
32.3181	0.308204	32.0917	0.298221	46.2299	39.6304	6.05064	449.61	0.865491	969.206	8.93023	16	6	2018
32.4994	0.771935	32.3526	0.715948	46.2298	38.7231	6.05077	427.255	0.49174	969.732	9.23256	16	6	2018
32.4708	1.65141	32.1839	1.42793	46.2299	39.7925	6.05074	449.159	0.539031	969.648	9.95349	16	6	2018
32.6425	0.688654	32.4089	0.652897	46.2298	37.3226	6.05081	449.892	0.634568	969.539	9.40476	16	6	2018
32.4103	0.727741	31.8199	0.654033	46.2299	38.561	6.05064	435.878	0.723752	969.517	9.13953	16	6	2018
31.5322	0.573784	31.1524	0.529072	46.2299	37.3847	6.05071	442	0.89837	969.318	9.95238	16	6	2018
32.6843	0.507199	31.9527	0.48056	46.2299	37.1191	6.05075	443.405	1.16985	969.507	10.5349	16	6	2018
33.1083	0.540832	32.874	0.49832	46.2298	35.8979	6.05081	449.779	0.712357	969.47	9.40476	16	6	2018
32.4696	0.598042	31.9417	0.576863	46.2298	35.446	6.05076	434.921	0.932637	969.192	9.81395	16	6	2018
32.0562	0.465388	31.4823	0.451131	46.2299	35.3666	6.05076	445.199	1.16657	969.234	9.21428	16	6	2018
35.272	2.59538	31.7941	1.72428	46.2298	35.2459	6.05095	459.687	1.42908	969.211	9.07143	16	6	2018
28.9178	2.9394	29.369	1.93234	46.2299	32.4828	6.0507	449.678	0.947469	969.231	9	16	6	2018
32.9243	0.997944	32.8372	0.922889	46.2298	35.0734	6.05073	452.246	0.827209	968.836	7.4375	16	6	2018
32.3796	0.284806	31.9519	0.278011	46.2298	34.1524	6.05074	450.7	1.29777	968.64	6.5814	16	6	2018
32.3292	0.283323	32.1781	0.280181	46.2299	33.4487	6.05086	448.2	0.890859	968.515	6.64286	16	6	2018
32.2632	0.286577	31.9744	0.277797	46.2299	33.7626	6.05076	445.1	1.22988	968.611	6.48837	16	6	2018
32.2056	0.286842	31.9904	0.278525	46.2298	31.7376	6.05082	440.1	0.962259	968.595	6.5814	16	6	2018
32.2902	0.285064	32.1818	0.279462	46.2298	32.293	6.05075	439.9	0.627762	968.585	6.97674	16	6	2018
31.984	0.281308	31.8052	0.278532	46.2298	34.0661	6.05083	436.4	0.870808	968.401	6.45238	16	6	2018
32.1535	0.282107	31.8952	0.278926	46.2299	30.889	6.05073	435.4	1.01412	968.454	7	16	6	2018
32.2542	0.27591	31.9526	0.279888	46.2299	35.0665	6.05073	436.9	0.959551	968.379	5.97619	16	6	2018
31.5337	0.286243	31.306	0.273532	46.2298	33.5659	6.05079	439.3	0.986306	968.385	6.23256	16	6	2018
32.1859	0.283658	31.7442	0.275995	46.2297	35.1597	6.05063	437.7	1.05037	968.504	7.5814	16	6	2018
32.5005	0.281608	32.2329	0.280127	46.2298	35.1493	6.05085	437.1	1.01557	968.28	5.72093	16	6	2018
32.4923	0.277175	32.1544	0.281959	46.2298	33.1037	6.05079	454.8	1.19495	968.46	4.11905	16	6	2018
32.1092	0.275354	31.8546	0.27806	46.2298	37.1053	6.05074	459.6	1.07046	968.321	5.67442	16	6	2018
32.0459	0.278943	31.677	0.277697	46.2298	35.8151	6.05078	463.2	0.819714	968.307	7.11628	16	6	2018
32.4245	0.283471	32.2279	0.280902	46.2298	33.4418	6.05075	442.6	0.967081	968.28	6.64286	16	6	2018
32.3079	0.287524	31.9462	0.277783	46.2298	33.3107	6.05069	448.2	1.01155	968.261	6.09302	16	6	2018
32.4905	0.281499	32.0161	0.279502	46.2298	36.2877	6.05083	443.8	1.14422	968.413	5.97674	16	6	2018
31.4304	0.276447	31.227	0.273584	46.2299	35.3218	6.05074	433.3	0.690757	968.221	5.34884	16	6	2018
32.4733	0.276973	32.0721	0.279735	46.2297	35.5391	6.05067	444.5	1.24896	968.345	4.73809	16	6	2018
31.6313	0.281301	31.5468	0.275216	46.2298	33.9902	6.05087	443.7	0.664594	968.212	5.76744	16	6	2018
32.1787	0.287519	31.9189	0.278293	46.2298	34.587	6.05077	449.6	0.988964	968.212	6.13953	16	6	2018
32.8959	0.289444	32.6152	0.282565	46.2299	36.4981	6.05088	443.6	0.918827	968.263	5.64286	16	6	2018
32.0269	0.28944	31.8765	0.282502	46.2297	36.198	6.05076	432.9	1.1793	968.201	6.11628	16	6	2018
32.0569	0.276325	31.7887	0.277834	46.2299	37.2743	6.05088	454.1	1.2524	968.338	6.32558	16	6	2018
31.9406	0.277844	31.751	0.277421	46.2299	35.4667	6.05077	438	0.75279	968.082	5.06977	16	6	2018
31.6945	0.278392	31.3686	0.274983	46.2298	37.2329	6.05085	445.3	1.01407	968.248	5.69767	16	6	2018
32.2536	0.278862	31.9006	0.278356	46.2298	35.515	6.05067	434.1	0.918271	968.123	6.04651	16	6	2018
32.1564	0.279271	31.9543	0.279485	46.2298	35.6288	6.0508	437.5	1.15347	968.272	6.14286	16	6	2018
32.3316	0.28679	32.1134	0.280127	46.2298	36.5361	6.05084	444.7	1.2063	968.199	5.38095	16	6	2018
32.4385	0.284445	32.0811	0.279548	46.2298	37.1329	6.05084	436.5	0.996981	968.181	4.40476	16	6	2018
32.3477	0.278321	31.9772	0.279312	46.2298	35.8358	6.0508	421.8	0.893315	968.256	3.88095	16	6	2018
32.2022	0.285013	31.9913	0.278776	46.2298	34.9285	6.0508	443.7	0.800693	968.195	5.11628	16	6	2018
32.4082	0.284228	32.0121	0.278471	46.2298	34.3283	6.05073	435.5	1.38642	968.236	5.60465	16	6	2018
31.8847	0.277568	31.6522	0.277171	46.2299	36.75	6.05069	446.4	0.79345	968.256	7.74419	16	6	2018
32.3088	0.286879	32.2308	0.282977	46.2299	36.367	6.05081	456.5	0.768039	968.132	4.47619	16	6	2018
32.533	0.28212	32.1755	0.282317	46.2299	35.3873	6.05073	440.5	1.16702	968.117	3	16	6	2018
31.6857	0.28442	31.535	0.276156	46.2299	35.5667	6.05073	455.2	1.13386	968.103	4.62791	16	6	2018
31.5347	0.274826	31.3319	0.27402	46.2298	37.3329	6.0508	420.6	1.08286	968.11	6.02326	16	6	2018
32.0053	0.282155	31.8961	0.278253	46.2298	37.7331	6.05078	434.3	0.616412	968.139	5.44186	16	6	2018
32.1498	0.28812	31.8648	0.277969	46.2299	38.2988	6.05077	437.6	1.06236	968.099	6.4186	16	6	2018
31.691	0.279106	31.5573	0.276373	46.2298	36.6223	6.05078	438.3	0.876096	968.256	5.72093	16	6	2018
32.315	0.285663	31.856	0.277956	46.2299	36.5671	6.05076	431	1.36148	968.202	5.90698	16	6	2018
32.5263	0.287277	32.2882	0.281289	46.2299	37.9849	6.05073	447.7	1.07055	968.332	6.42857	16	6	2018
32.3177	0.288723	32.0349	0.283406	46.2298	38.975	6.05079	440	1.17296	968.346	6.69048	16	6	2018
32.4739	0.280255	32.2521	0.281198	46.2298	37.8297	6.05084	439	0.96223	968.15	5.54762	16	6	2018
32.35	0.287675	32.005	0.278684	46.2298	37.2467	6.05087	436.3	0.98806	968.204	6.72093	16	6	2018
32.1479	0.270206	31.72	0.277605	46.2298	36.6568	6.05079	445.2	1.34879	968.317	7.06977	16	6	2018
32.0745	0.27282	31.5979	0.276834	46.2299	37.3605	6.05073	448	1.09677	968.364	7.09302	16	6	2018
32.8101	0.280316	32.5114	0.282943	46.2298	38.0884	6.05078	431.3	1.02888	968.496	6.38095	16	6	2018
32.2999	0.284645	31.9227	0.279369	46.2298	37.9125	6.05082	438.2	1.0507	968.383	3.2381	16	6	2018
32.7904	0.274108	32.4081	0.285581	46.2299	38.7956	6.05095	451.7	1.21156	968.466	3.5	16	6	2018
31.8239	0.277842	31.7178	0.276582	46.2298	36.9914	6.05084	440.2	0.739411	968.494	5.72093	16	6	2018
32.3318	0.280654	32.0759	0.279344	46.2298	38.9715	6.05083	450.7	0.946022	968.396	5.88372	16	6	2018
31.9005	0.28108	31.5629	0.277746	46.2298	40.3203	6.05076	428.7	1.05005	968.621	6.83721	16	6	2018
32.2053	0.281367	31.8139	0.277906	46.2298	37.2708	6.05077	422.6	1.36099	968.521	6.62791	16	6	2018
31.8993	0.282412	31.7554	0.279916	46.2298	37.3088	6.05064	434.8	0.748246	968.598	5.47619	16	6	2018
31.4989	0.28076	31.4744	0.274522	46.2299	40.0409	6.05066	451.8	0.612919	968.851	3.90698	16	6	2018
31.7465	0.281756	31.6234	0.275905	46.2299	38.323	6.05071	444.1	0.680794	968.906	4.46512	16	6	2018
32.1198	0.282433	31.8871	0.281889	46.2298	38.8922	6.05063	447.2	1.10191	968.903	5.04762	16	6	2018
32.1131	0.287548	32.0046	0.27985	46.2299	39.1026	6.05074	441.9	0.739557	968.813	7.37209	16	6	2018
31.9825	0.284395	31.7153	0.276497	46.2299	38.5748	6.05072	442.6	0.771163	969.001	6	16	6	2018
31.9861	0.27772	31.7638	0.277363	46.2298	35.4046	6.0508	445.8	0.824313	968.961	5.25581	16	6	2018
32.1069	0.277926	31.8174	0.278458	46.2298	36.6775	6.05076	447.8	0.864637	969.105	5.54762	16	6	2018
32.4321	0.278117	32.0809	0.281758	46.2299	36.1566	6.0508	441.4	1.25173	969.047	5.40476	16	6	2018
32.0467	0.280845	31.732	0.277636	46.2298	36.7086	6.05087	437.7	0.740463	969.241	5.53488	16	6	2018
32.3491	0.286	31.8749	0.277688	46.2298	37.9263	6.05084	432.2	1.12306	969.339	6.39535	16	6	2018
32.1308	0.283806	31.9767	0.278607	46.2299	35.2632	6.05083	448.3	0.864666	969.437	6.37209	16	6	2018
32.343	0.28836	31.9773	0.277749	46.2298	39.0888	6.05083	452.1	1.14649	969.535	5.53488	16	6	2018
31.7312	0.277362	31.5583	0.275128	46.2297	39.7166	6.05084	448.5	0.760812	969.502	6.2093	16	6	2018
32.0386	0.274228	31.7683	0.278391	46.2298	38.2264	6.05073	450.8	0.795119	969.55	6.55814	16	6	2018
31.6997	0.274057	31.4139	0.275084	46.2298	36.9811	6.05082	447.5	1.19826	969.592	6.18605	16	6	2018
32.7028	0.27665	32.23	0.281316	46.2298	39.9098	6.05082	453.2	1.37618	969.834	5.73809	16	6	2018
31.9663	0.273252	31.7293	0.276367	46.2298	39.2613	6.0508	430.1	0.812534	969.735	5.72093	16	6	2018
32.2702	0.288913	32.0567	0.281437	46.2298	38.047	6.0508	428.8	0.895882	969.875	6.66667	16	6	2018
32.4034	0.28252	32.0112	0.278622	46.2298	38.0367	6.0508	440.8	0.949842	969.913	6.2093	16	6	2018
32.0456	0.280508	31.8836	0.277975	46.2298	37.9297	6.0507	435.3	0.789121	969.876	4.44186	16	6	2018
32.3807	0.281368	32.1924	0.281202	46.2298	40.2962	6.05083	453.5	0.872147	969.815	6.66667	16	6	2018
32.0447	0.276335	31.8921	0.278409	46.2298	37.0225	6.05075	442.5	0.814796	969.953	6.76744	16	6	2018
31.7782	0.284444	31.3664	0.274605	46.2298	39.0026	6.05075	429.3	1.21745	969.826	5.34884	16	6	2018
32.911	0.282552	32.3655	0.281482	46.2298	37.8711	6.05075	420.3	1.681	969.758	5.30952	16	6	2018
32.1185	0.285452	31.8333	0.276864	46.2298	39.4855	6.05079	436.4	0.887282	969.861	5.46512	16	6	2018
32.2742	0.277374	32.058	0.281688	46.2299	39.7235	6.05075	439	1.00724	969.876	5.42857	16	6	2018
32.0617	0.285367	31.7367	0.276767	46.2299	38.6921	6.05073	429.3	0.965248	970.01	6.34884	16	6	2018
32.5787	0.278408	32.0988	0.281298	46.2299	38.5955	6.05072	436.8	1.33192	969.991	7.7381	16	6	2018
31.7067	0.289161	31.4968	0.276192	46.2299	40.0754	6.05069	439	0.85381	969.925	7.34884	16	6	2018
32.6086	0.28078	32.2744	0.281865	46.2298	38.7749	6.0507	438.5	1.19108	970	6.40476	16	6	2018
32.3558	0.288563	32.1519	0.282067	46.2298	37.3605	6.05078	431.3	0.9679	969.858	6.76744	16	6	2018
31.9977	0.278483	31.8746	0.278777	46.2299	39.4993	6.05074	438	0.950286	970.06	5.71429	16	6	2018
32.7399	0.2743	32.1305	0.281037	46.23	40.8999	6.05069	446.3	1.53005	969.909	6.19048	16	6	2018
32.1095	0.274571	31.7328	0.278219	46.2299	39.0992	6.05072	447.4	1.22578	969.995	6.52381	16	6	2018
32.4848	0.285158	32.2946	0.281751	46.2299	41.9555	6.05077	449.1	0.711182	969.8	5.52381	16	6	2018
31.7503	0.284007	31.496	0.276622	46.2298	40.6204	6.05085	445.5	0.624922	969.846	5.83721	16	6	2018
32.1008	0.283694	31.7643	0.276871	46.2299	37.6262	6.05067	446.9	1.23635	969.788	5.53488	16	6	2018
31.7984	0.274797	31.5309	0.274952	46.2299	39.5545	6.05054	421.2	0.976401	969.832	5.09302	16	6	2018
32.1031	0.286496	31.9374	0.278201	46.2298	41.5001	6.05074	432.9	0.696089	969.795	7.62791	16	6	2018
32.6564	0.289343	32.4115	0.281615	46.2299	41.3759	6.05075	451.7	0.793481	969.951	6.54762	16	6	2018
31.9403	0.275428	31.722	0.276492	46.2298	42.328	6.05069	438.7	1.09321	969.872	5.72093	16	6	2018
32.4316	0.288237	32.2254	0.280158	46.2298	42.9903	6.0508	434.1	0.890088	969.81	5.85714	16	6	2018
32.4732	0.288136	32.1962	0.286656	46.2298	42.19	6.05071	440.2	1.11822	969.852	6	17	6	2018
32.3675	0.279992	32.008	0.279901	46.2299	41.1896	6.05067	446.3	1.18776	969.871	5.97619	17	6	2018
32.5537	0.278871	32.2914	0.283062	46.2299	39.5062	6.05076	422.1	0.986975	969.889	5.64286	17	6	2018
32.2356	0.272937	31.8024	0.277584	46.2298	43.2284	6.05088	426.6	1.19119	969.893	4.39535	17	6	2018
32.1782	0.28537	32.1501	0.282019	46.2299	40.9965	6.05085	401.6	0.989087	970.057	4.54762	17	6	2018
32.6755	0.286494	32.1799	0.281146	46.2298	42.5039	6.05083	433.3	1.62566	969.988	4.52381	17	6	2018
32.4707	0.286967	32.3275	0.282901	46.2298	39.489	6.05078	467.5	0.929318	969.914	6.33333	17	6	2018
32.0345	0.278046	31.8278	0.280708	46.2298	40.272	6.0508	432.4	1.23412	970.01	5.11905	17	6	2018
31.9458	0.279634	31.8021	0.278313	46.2297	39.4096	6.05081	414.1	0.934653	969.915	5.04651	17	6	2018
32.4066	0.280081	32.1705	0.280221	46.2298	42.9041	6.05081	432.9	1.05365	970.161	4.64286	17	6	2018
32.32	0.281585	32.0157	0.278145	46.2298	40.1409	6.05065	441	0.914989	970.007	3.06977	17	6	2018
32.257	0.285558	32.127	0.280012	46.2298	40.1133	6.05071	440.8	0.695245	970.13	5.28571	17	6	2018
31.7915	0.282347	31.6268	0.27604	46.2297	39.2164	6.05063	468.5	0.61952	969.946	3.11628	17	6	2018
32.0366	0.283336	31.8167	0.279018	46.2298	41.2345	6.05073	449.6	0.948198	970.083	4.06977	17	6	2018
32.6466	0.283881	32.1722	0.281004	46.2298	41.2138	6.0507	443.1	1.06446	970.102	6.09524	17	6	2018
32.3087	0.289395	31.9433	0.278421	46.2298	43.7044	6.05074	430.3	0.918042	970.209	3.76744	17	6	2018
31.682	0.282325	31.4329	0.274841	46.2299	41.5311	6.05079	434.9	0.96695	970.23	5.55814	17	6	2018
31.9452	0.275677	31.4466	0.274781	46.2299	40.9137	6.05074	419.4	1.66027	970.159	5.65116	17	6	2018
32.6022	0.276075	32.3088	0.281489	46.2298	41.6553	6.05075	437.3	0.90415	970.3	5	17	6	2018
32.2476	0.283399	32.0766	0.283531	46.2298	42.4315	6.05085	434.1	0.979309	970.212	4.52381	17	6	2018
32.2165	0.287883	31.8652	0.277625	46.2299	40.3376	6.05084	415.5	0.880327	970.07	6.23256	17	6	2018
32.2921	0.289213	32.1197	0.281255	46.2298	40.6549	6.05078	454.6	1.12546	970.137	5.85714	17	6	2018
31.8719	0.280996	31.5182	0.277148	46.2298	43.4767	6.05074	432.2	0.98645	970.073	4.97674	17	6	2018
32.6785	0.281972	32.3526	0.28325	46.2298	39.7097	6.05082	448.8	1.03522	970.141	6.26191	17	6	2018
32.5943	0.279007	32.1511	0.282321	46.2298	43.6182	6.05075	458.8	1.15985	970.106	6.33333	17	6	2018
31.782	0.280073	31.6032	0.276277	46.2298	42.8041	6.05079	451.6	0.88159	970.081	6.46512	17	6	2018
32.3336	0.282789	32.067	0.279319	46.2298	42.9593	6.0509	439.3	0.868349	970.125	5.2093	17	6	2018
32.4182	0.280091	32.0347	0.281516	46.2298	42.1452	6.05074	423	1.01511	970.281	5.72093	17	6	2018
32.0663	0.281345	31.6525	0.277079	46.2297	43.218	6.05067	430.2	1.11416	970.553	5.83721	17	6	2018
32.2821	0.280529	32.0534	0.279625	46.2298	41.7588	6.05075	437.8	1.26156	970.62	5.45238	17	6	2018
32.7041	0.291096	32.2334	0.282717	46.2298	44.4323	6.05073	443.5	1.2682	970.712	5.19048	17	6	2018
32.1582	0.286741	31.8889	0.27962	46.2298	42.466	6.05084	426.9	0.823826	970.75	4.5	17	6	2018
32.7566	0.28405	32.3546	0.2906	46.2299	44.0356	6.0507	439.7	1.17449	970.724	5.33333	17	6	2018
31.8692	0.283211	31.7108	0.276227	46.2298	40.7688	6.05073	431.9	1.01322	970.691	6.76744	17	6	2018
32.4295	0.280414	32.1039	0.278638	46.2298	43.3181	6.05079	440.7	0.99482	970.857	5.67442	17	6	2018
32.2124	0.281772	31.974	0.278193	46.23	42.1935	6.05076	453.6	0.821784	970.926	4.83721	17	6	2018
31.9212	0.275255	31.6278	0.276049	46.2298	41.0792	6.05078	443.5	1.02697	970.808	4.83721	17	6	2018
32.1606	0.282867	31.9119	0.278698	46.2298	43.3698	6.05085	436.3	1.36021	970.851	5.7907	17	6	2018
32.0587	0.281837	31.86	0.277527	46.2299	43.2629	6.05081	438.6	0.945106	970.86	6.11628	17	6	2018
32.4126	0.282731	32.0989	0.280524	46.2299	42.8558	6.05073	431.6	1.36495	971.07	6.07143	17	6	2018
31.7602	0.274654	31.5762	0.276157	46.2299	41.8347	6.05068	430.3	0.800042	970.926	5.60465	17	6	2018
32.6855	0.283305	32.4253	0.281311	46.2297	42.2245	6.05069	435.9	1.14094	971.062	5.28571	17	6	2018
32.6621	0.287993	32.3165	0.281439	46.2299	43.6182	6.05069	431.6	0.93966	970.814	5.7381	17	6	2018
32.4718	0.287777	32.3075	0.282412	46.2299	43.9666	6.05071	451	0.70322	971.193	5	17	6	2018
31.8649	0.28261	31.7549	0.27699	46.2299	41.6553	6.05072	438.9	0.694028	971.067	5.58139	17	6	2018
32.1459	0.286228	31.7888	0.28635	46.2298	43.0179	6.05075	438.6	1.33712	971.265	6.4186	17	6	2018
32.0023	0.291327	31.7869	0.281014	46.2298	43.8286	6.05091	456.5	0.957105	971.279	6.39535	17	6	2018
32.39	0.280626	31.7902	0.283694	46.2298	41.2931	6.05089	456.3	1.51346	971.334	6.46512	17	6	2018
31.8363	0.280609	31.6045	0.274697	46.2298	42.6281	6.05088	452.9	1.12008	971.141	5.13953	17	6	2018
31.9654	0.28217	31.6173	0.275978	46.2298	44.9532	6.05078	467.3	1.23818	971.51	4.25581	17	6	2018
32.4588	0.289599	32.2235	0.281785	46.2299	42.8903	6.0509	465.9	1.35924	971.427	5.09524	17	6	2018
32.703	0.283633	32.4562	0.282324	46.2299	42.604	6.05076	458.5	0.906613	971.749	5.19048	17	6	2018
32.194	0.283681	32.0674	0.279758	46.2298	45.4016	6.05084	463.8	0.70487	971.754	5.52381	17	6	2018
32.6287	0.277128	32.1095	0.279531	46.2298	44.6703	6.05086	465.9	1.32302	971.606	5.23256	17	6	2018
31.8164	0.282568	31.6666	0.276398	46.2299	43.97	6.05076	457	1.25848	971.715	5.2093	17	6	2018
32.5788	0.28423	32.4335	0.281913	46.2298	43.0352	6.05082	432.7	1.06829	971.785	5.80952	17	6	2018
31.7295	0.276094	31.6773	0.275987	46.2298	41.1827	6.05074	434.3	0.751819	971.708	6.34884	17	6	2018
32.5815	0.294629	32.325	0.282694	46.2298	42.1141	6.0508	450.7	0.854144	971.594	7.09524	17	6	2018
32.5724	0.287528	32.3382	0.281927	46.2299	41.8727	6.05077	453.5	0.753444	971.718	4.61905	17	6	2018
32.0442	0.27894	31.814	0.278066	46.2299	42.8903	6.05085	456.1	0.717997	971.738	4.04651	17	6	2018
32.1819	0.285805	31.8499	0.278678	46.2298	41.8589	6.05086	442.2	1.16479	971.771	4.39535	17	6	2018
31.9904	0.281058	31.7828	0.277667	46.2297	40.7308	6.05076	452.6	1.11585	971.979	5.69767	17	6	2018
32.6547	0.283445	32.3448	0.281376	46.2299	40.8412	6.05075	438.3	1.33983	971.831	5.61905	17	6	2018
32.1981	0.291617	32.1147	0.285726	46.2299	43.049	6.05073	450.3	0.740643	971.931	5.37209	17	6	2018
32.0836	0.279585	31.9394	0.278028	46.2299	40.7688	6.05079	454	0.732539	971.861	5.04651	17	6	2018
32.2862	0.279689	32.0733	0.280676	46.2298	41.4587	6.05082	439.4	1.25616	972.077	5.85714	17	6	2018
31.8326	0.28324	31.7401	0.280974	46.2298	41.407	6.0508	422.4	0.753671	972.102	5.4186	17	6	2018
32.1278	0.275884	31.9278	0.279843	46.2298	41.7381	6.05077	431.2	1.07135	971.982	5.2381	17	6	2018
31.3729	0.2704	31.0856	0.271814	46.2298	39.934	6.05071	424	0.957862	972.029	6.27907	17	6	2018
32.3192	0.292541	32.0163	0.2791	46.2298	40.6549	6.05081	428.9	0.941817	971.997	7.4186	17	6	2018
32.0749	0.282744	31.7509	0.277335	46.2298	40.6273	6.05088	443.2	1.20284	972.044	6.5814	17	6	2018
31.731	0.277258	31.5366	0.275948	46.2299	40.1823	6.05079	443.2	0.875644	971.996	6.32558	17	6	2018
32.1353	0.273662	31.9536	0.280327	46.2299	39.9098	6.05083	443.9	1.13702	971.967	6.66667	17	6	2018
32.0645	0.285598	31.8754	0.278412	46.2299	39.8753	6.05073	456	0.928401	971.914	5.30233	17	6	2018
32.272	0.282843	32.1602	0.279611	46.2299	40.9792	6.05075	443.4	0.721012	971.972	5.65116	17	6	2018
31.9152	0.283666	31.7418	0.280014	46.2299	40.2375	6.05076	451	0.982754	971.88	6.69767	17	6	2018
31.0571	0.281812	30.957	0.271115	46.2298	40.0616	6.05079	437.1	0.774317	971.999	5.90909	17	6	2018
31.6075	0.273853	31.3479	0.274749	46.2299	40.3514	6.05096	439.4	0.861815	972.011	6.72093	17	6	2018
31.6261	0.276973	31.4144	0.275788	46.2299	38.9405	6.05081	446.8	0.780474	971.906	5.60465	17	6	2018
32.2719	0.276655	32.0151	0.279195	46.2298	41.6588	6.05084	449.8	0.925109	971.923	5.64286	17	6	2018
31.7109	0.278866	31.4249	0.275912	46.2298	39.2751	6.05097	419.1	1.07317	971.842	6.65116	17	6	2018
32.2591	0.282293	32.0847	0.279887	46.2298	41.0344	6.05079	451.2	0.588575	971.66	5.47619	17	6	2018
32.2029	0.280586	31.8935	0.279317	46.2298	39.2613	6.05076	427.6	0.920951	971.677	5.42857	17	6	2018
32.444	0.279168	31.9965	0.279129	46.2298	40.8688	6.05079	423.2	1.29493	971.591	4.7907	17	6	2018
32.1976	0.284059	31.9902	0.278735	46.2298	39.5718	6.05086	437.9	0.849044	971.621	6.90698	17	6	2018
32.3591	0.283909	31.9462	0.2773	46.2298	39.9029	6.05073	435.4	0.928567	971.595	7	17	6	2018
32.2725	0.282871	31.955	0.278544	46.2298	38.1988	6.0508	443.2	1.019	971.537	6.18605	17	6	2018
32.0138	0.283757	31.7671	0.277445	46.2299	39.175	6.05078	444.3	0.820809	971.519	6.7907	17	6	2018
32.8034	0.272359	32.2428	0.280755	46.2298	38.1815	6.05073	436.1	1.60258	971.519	4.47619	17	6	2018
32.244	0.277689	31.9691	0.278498	46.2298	37.3985	6.05074	433.2	0.962611	971.485	4.34884	17	6	2018
32.2812	0.287893	32.0824	0.279602	46.2299	37.9194	6.0507	440.4	1.02595	971.597	4.59524	17	6	2018
32.4174	0.287853	32.1352	0.280189	46.2299	36.7189	6.05068	440.9	0.907269	971.551	5.33333	17	6	2018
31.73	0.272421	31.3556	0.274532	46.2299	38.1091	6.05082	449.9	1.26436	971.574	5.2093	17	6	2018
31.8684	0.275946	31.4273	0.274425	46.2299	37.64	6.0508	449.7	1.43558	971.537	4.65116	17	6	2018
31.6372	0.281581	31.5164	0.274544	46.2299	38.6266	6.0508	424.6	0.972586	971.464	3.83721	17	6	2018
32.0313	0.28245	31.8732	0.277979	46.2298	38.0712	6.05069	456.1	0.625106	971.645	5.27907	17	6	2018
31.6089	0.270325	31.4062	0.275716	46.2298	39.7718	6.05074	455.1	0.793461	971.59	5.2093	17	6	2018
31.8853	0.281516	31.6908	0.276525	46.2298	37.2846	6.05073	438.4	1.10069	971.433	6.4186	17	6	2018
32.9457	0.27794	32.5739	0.282952	46.2298	36.3808	6.05078	439.5	1.27563	971.57	6.33333	17	6	2018
31.2645	0.277251	31.0975	0.272011	46.2299	37.2329	6.05082	449.6	0.828299	971.517	6.16279	17	6	2018
32.1138	0.279847	31.7872	0.276798	46.2299	35.7806	6.05066	450.4	1.2836	971.384	6.32558	17	6	2018
32.0561	0.276841	31.8147	0.278488	46.2298	36.6741	6.05072	448.6	0.994389	971.524	5.16667	17	6	2018
