#Rate1	ErrRate1	Rate2	ErrRate2	Latitudine	TempOut	Longitudine	Altitudine	ChiQuadro	Pressione	NumSatelliti	Giorno	Mese	Anno
32.1071	0.126695	32.0365	0.126913	78.9177	18.477	11.8944	34	0.88018	1014	8.16177	22	6	2019
32.3375	0.128217	32.2342	0.127848	78.9177	17.7128	11.8943	52.7	1.00799	1014.19	9.20588	22	6	2019
32.4393	0.128724	32.322	0.127816	78.9177	18.3702	11.8943	51.3	1.18318	1014.22	7.59701	22	6	2019
32.1755	0.128397	32.1182	0.127454	78.9177	18.4403	11.8942	52.6	0.876579	1014.22	7.55882	22	6	2019
32.3315	0.127412	32.2935	0.128182	78.9177	18.2868	11.8943	53.1	0.646804	1014.33	7.20896	22	6	2019
32.2548	0.125154	32.0976	0.127845	78.9177	18.6505	11.8943	42.6	1.54075	1014.22	7.02941	22	6	2019
32.2016	0.12623	32.0744	0.127158	78.9177	18.7272	11.8942	59.6	1.24203	1014.33	6.92647	22	6	2019
32.1768	0.130002	32.1079	0.127539	78.9177	18.5671	11.8943	44.3	1.14784	1014.34	8.08823	22	6	2019
32.2064	0.1283	32.128	0.12768	78.9177	17.883	11.8942	54	0.917787	1014.47	7.19118	22	6	2019
32.3023	0.128301	32.2085	0.127479	78.9177	18.6872	11.8943	49.6	0.906481	1014.43	7.36765	22	6	2019
32.0766	0.127683	32.0091	0.127236	78.9177	18.2734	11.8943	37.4	0.914768	1014.52	8.57353	22	6	2019
32.1501	0.127446	32.0365	0.127307	78.9176	18.6004	11.8941	27.1	1.29821	1014.53	8.77941	22	6	2019
32.2984	0.12775	32.243	0.128241	78.9177	18.6705	11.8942	43.7	0.900673	1014.52	9.11765	22	6	2019
32.3997	0.126846	32.3275	0.128293	78.9177	18.6171	11.8943	47.8	0.985484	1014.59	9.46269	22	6	2019
32.4904	0.127231	32.3236	0.127987	78.9177	18.2401	11.8941	46	1.37097	1014.7	7.83582	22	6	2019
32.2889	0.128109	32.2321	0.127434	78.9177	18.4169	11.8942	44.3	1.06075	1014.66	7.89706	22	6	2019
32.325	0.128322	32.2754	0.127979	78.9177	17.7028	11.8943	45	0.674607	1014.71	6.52941	22	6	2019
32.3707	0.126702	32.2723	0.128174	78.9178	17.873	11.8942	56	1.16279	1014.77	5.23881	22	6	2019
32.3102	0.12839	32.2378	0.128053	78.9177	17.6895	11.8943	50.8	1.1797	1014.75	6.83824	22	6	2019
32.3279	0.127959	32.2081	0.127713	78.9177	17.6928	11.8943	39.2	1.00823	1014.81	6.35294	22	6	2019
32.2492	0.126854	32.1569	0.127127	78.9177	18.4069	11.8942	44.9	0.869063	1014.84	5.97059	22	6	2019
32.3879	0.127405	32.2466	0.127751	78.9176	18.1266	11.894	50.9	1.1766	1014.8	7.10294	22	6	2019
32.2885	0.128183	32.2261	0.128078	78.9177	18.19	11.8943	48.7	0.932946	1014.88	8.11764	22	6	2019
32.3381	0.127571	32.2447	0.127491	78.9177	18.1132	11.8942	37.4	0.984174	1014.98	7.82353	22	6	2019
32.0582	0.126824	31.9648	0.126504	78.9177	18.0365	11.8943	55.1	1.10795	1015.02	8.51471	22	6	2019
32.0764	0.127965	32.0172	0.127851	78.9177	18.1132	11.8943	55	0.867441	1015.16	8.77941	22	6	2019
32.0951	0.12731	32.0052	0.12679	78.9177	18.1733	11.8943	51.2	1.01932	1015.31	8	22	6	2019
31.9854	0.129695	31.8782	0.127076	78.9177	17.863	11.8944	52.4	1.13176	1015.43	8.16176	22	6	2019
32.0542	0.126967	31.9721	0.127121	78.9177	18.0098	11.8944	54.5	0.919222	1015.55	7.38235	22	6	2019
32.2927	0.125159	32.091	0.126956	78.9177	17.1822	11.8943	37	1.5043	1015.54	6.11765	22	6	2019
32.3348	0.126231	32.2226	0.127441	78.9177	17.616	11.8943	37.7	1.11506	1015.58	7.57353	22	6	2019
31.9474	0.127868	31.8757	0.127651	78.9177	17.5727	11.8943	41	1.10499	1015.6	7.52941	23	6	2019
32.0699	0.127383	32.0046	0.126795	78.9177	17.269	11.8942	21.8	0.883864	1015.65	7.20588	23	6	2019
32.0108	0.125632	31.933	0.126726	78.9177	17.2623	11.8942	43.4	0.92957	1015.59	7.82353	23	6	2019
32.0742	0.128518	31.9996	0.126912	78.9177	16.8352	11.8943	48.1	0.705256	1015.7	6	23	6	2019
32.1629	0.127001	32.0534	0.127115	78.9177	17.7228	11.8942	48.1	1.09308	1015.64	6.66176	23	6	2019
32.153	0.128035	32.083	0.127211	78.9177	17.289	11.8942	46.1	0.691844	1015.76	9.20588	23	6	2019
32.2724	0.130793	32.2527	0.12777	78.9177	17.1455	11.8943	50	0.760745	1015.88	8.51471	23	6	2019
32.4842	0.127777	32.3911	0.12801	78.9177	17.269	11.8944	49.2	1.08292	1015.95	8.47761	23	6	2019
32.0759	0.126609	32.0036	0.127432	78.9177	17.1856	11.8942	46	0.847121	1015.92	9.33823	23	6	2019
32.0448	0.127738	31.9856	0.126892	78.9177	17.3291	11.8942	41.7	0.977834	1015.87	8.47059	23	6	2019
32.1777	0.127372	32.086	0.127501	78.9177	17.556	11.8942	36.3	1.16072	1015.86	9.17647	23	6	2019
32.2705	0.128437	32.1185	0.127615	78.9177	16.932	11.8943	37.6	1.26224	1015.93	9.35294	23	6	2019
32.1965	0.128716	32.1318	0.127763	78.9177	15.8742	11.8943	43.1	0.863936	1016.12	7.76471	23	6	2019
32.2141	0.128269	32.1219	0.127295	78.9177	17.239	11.8943	62.7	0.768853	1016.24	7.73529	23	6	2019
32.2273	0.126721	32.099	0.127843	78.9177	17.586	11.8943	54.9	1.28634	1016.47	6.82353	23	6	2019
32.0163	0.12704	31.9422	0.126768	78.9177	17.5493	11.8942	52.2	0.724069	1016.44	5.77941	23	6	2019
32.0615	0.127318	31.9959	0.126673	78.9177	17.7996	11.8942	48.8	0.858727	1016.65	7.05882	23	6	2019
32.1544	0.127185	32.072	0.126898	78.9177	17.3958	11.8942	48	1.23933	1016.82	6.47059	23	6	2019
31.9826	0.126747	31.9098	0.126669	78.9177	17.4425	11.8941	57.3	0.859604	1017	5.91176	23	6	2019
32.3856	0.129157	32.2832	0.127932	78.9177	17.9264	11.8942	26.7	0.892427	1017.02	7.26471	23	6	2019
32.0499	0.126922	31.9767	0.126641	78.9176	18.15	11.8943	41.8	0.946826	1017.17	9.17647	23	6	2019
32.0341	0.126677	31.9474	0.126678	78.9177	18.1032	11.8943	48	0.863908	1017.29	8.52941	23	6	2019
32.0446	0.130607	32.0061	0.127582	78.9177	18.2801	11.8944	46.4	0.974573	1017.42	8.89706	23	6	2019
32.1344	0.12836	32.0439	0.127084	78.9177	18.4303	11.8943	41.9	0.904473	1017.52	8.54929	23	6	2019
32.1594	0.128373	32.1043	0.126929	78.9177	18.854	11.8942	44.1	0.835355	1017.52	8.70588	23	6	2019
32.0905	0.128131	32.0099	0.126952	78.9178	18.9041	11.8942	55	0.72276	1017.58	9.20588	23	6	2019
32.2545	0.128425	32.1202	0.127899	78.9177	18.9742	11.8944	40.3	0.937211	1017.68	9.02941	23	6	2019
31.8064	0.126679	31.6736	0.12557	78.9177	18.8641	11.8942	43.3	1.26727	1017.77	7.01471	23	6	2019
32.0674	0.129305	32.0111	0.126935	78.9177	17.903	11.8942	33.8	0.805789	1017.83	6.85294	23	6	2019
32.0033	0.127376	31.9423	0.126501	78.9177	17.9931	11.8943	42	0.716608	1017.61	5.73529	23	6	2019
32.0059	0.127593	31.9244	0.127012	78.9177	18.5704	11.8943	48.5	0.947121	1017.65	5.92647	23	6	2019
32.0546	0.127762	31.9746	0.126693	78.9176	18.7039	11.8943	49.3	0.746413	1017.6	6.70588	23	6	2019
32.0465	0.126525	31.9685	0.127	78.9177	18.457	11.8942	45.9	0.775396	1017.5	6.86765	23	6	2019
32.0875	0.125999	31.9519	0.126716	78.9177	18.1299	11.8943	46.5	1.03759	1017.49	6.83824	23	6	2019
31.9211	0.127911	31.8761	0.126236	78.9177	18.0498	11.8943	43.3	1.0008	1017.36	8.20588	23	6	2019
31.9274	0.128425	31.8476	0.126364	78.9177	19.0509	11.8943	52.4	1.09549	1017.38	6.92647	23	6	2019
32.1748	0.126928	32.0976	0.127038	78.9177	18.3368	11.8943	51.4	1.09406	1017.45	7.76471	23	6	2019
32.1651	0.126979	32.0818	0.1271	78.9177	18.7072	11.8943	49.4	0.959618	1017.38	8	23	6	2019
32.371	0.127957	32.2673	0.128519	78.9177	18.0632	11.8944	40	1.00851	1017.49	8.50746	23	6	2019
32.0782	0.126831	32.0011	0.126642	78.9177	18.4002	11.8944	52.2	1.08779	1017.39	9.55882	23	6	2019
32.0595	0.125393	31.9389	0.127076	78.9177	18.3302	11.8943	31.5	1.30713	1017.42	8.88235	23	6	2019
32.2346	0.126756	32.1477	0.127974	78.9177	17.9764	11.8942	50.8	0.81587	1017.33	8.17647	23	6	2019
32.0464	0.125372	31.9854	0.126573	78.9176	18.487	11.8943	44.2	0.957983	1017.19	8.08824	23	6	2019
32.1983	0.128577	32.1273	0.127068	78.9177	18.2968	11.8943	43.4	0.811812	1017.13	6.75	23	6	2019
32.2856	0.127735	32.1919	0.1278	78.9177	17.7462	11.8943	30.9	0.932172	1017.02	6.04412	24	6	2019
32.2144	0.128258	32.149	0.127393	78.9177	17.9965	11.8943	49.7	1.07387	1016.87	6.98529	24	6	2019
32.2531	0.127842	32.1222	0.127371	78.9177	18.1867	11.8942	54.7	1.21702	1016.83	7.72059	24	6	2019
32.3044	0.127746	32.2557	0.127559	78.9177	17.5526	11.8942	53.6	1.06099	1016.62	6.98529	24	6	2019
32.1053	0.126124	31.9824	0.127571	78.9177	17.9898	11.8942	41.3	1.21279	1016.43	8.95588	24	6	2019
31.9992	0.126647	31.9059	0.126736	78.9177	18.0866	11.8943	45.4	1.12342	1016.17	8.63235	24	6	2019
32.1434	0.128201	32.1046	0.127538	78.9177	17.6961	11.8944	46.9	0.69798	1016.05	7.51471	24	6	2019
32.2329	0.128364	32.1648	0.12801	78.9176	17.7395	11.8943	48.2	0.945413	1015.82	9.66177	24	6	2019
32.285	0.128061	32.1896	0.127567	78.9177	17.7462	11.8943	42.8	0.926133	1015.63	8.38235	24	6	2019
32.0454	0.128704	31.9543	0.127154	78.9177	17.7362	11.8942	37.8	0.846421	1015.39	7.5	24	6	2019
32.1397	0.126317	32.0454	0.126994	78.9177	17.4459	11.8943	45.5	1.36964	1015.18	8.20588	24	6	2019
32.023	0.128645	31.9295	0.126721	78.9177	17.7095	11.8943	51.5	0.860297	1015.12	6.77941	24	6	2019
32.1586	0.127935	32.0524	0.128173	78.9177	17.5426	11.8942	52.3	1.32924	1014.97	6.79412	24	6	2019
32.3528	0.130075	32.2243	0.127511	78.9177	17.6628	11.8942	57.9	1.03086	1014.83	7.27941	24	6	2019
32.1901	0.127584	32.0779	0.128079	78.9177	17.1188	11.8943	47.8	1.24463	1014.64	5.97059	24	6	2019
32.3115	0.128676	32.195	0.12749	78.9177	16.8319	11.8941	50.5	0.973793	1014.62	6.97059	24	6	2019
32.0927	0.127267	32.0318	0.126981	78.9177	17.4525	11.8942	34.2	0.698004	1014.45	8.2647	24	6	2019
32.3033	0.128063	32.2725	0.127907	78.9177	17.0755	11.8943	46.1	0.972117	1014.33	7.01493	24	6	2019
32.3095	0.126289	32.1854	0.127394	78.9177	16.9653	11.8942	50.2	1.09735	1014.19	7.77941	24	6	2019
32.081	0.126184	32.0066	0.126861	78.9176	17.2356	11.8944	38.5	0.677788	1014.12	7.23611	24	6	2019
31.9168	0.150477	31.4191	0.125074	78.9177	17.2557	11.8942	61.8	9.96788	1014.16	6.73077	24	6	2019
31.9509	0.130021	31.8808	0.126701	78.9177	19.0409	11.8943	55.8	1.08747	1014.03	8.08451	24	6	2019
32.1905	0.128259	32.1084	0.127328	78.9177	19.5014	11.8943	40.6	0.944281	1013.92	8.22059	24	6	2019
32.0962	0.12735	31.9956	0.127518	78.9177	19.3613	11.8942	44.7	1.1321	1013.8	8.19118	24	6	2019
32.2164	0.129619	32.1308	0.127525	78.9177	19.7484	11.8943	41.1	1.2423	1013.65	8.05882	24	6	2019
32.3422	0.128413	32.2149	0.127366	78.9178	19.0609	11.8941	41.1	0.90813	1013.51	7	24	6	2019
32.3169	0.126026	32.1736	0.127909	78.9177	19.408	11.894	37.5	1.14296	1013.31	6.70588	24	6	2019
32.5971	0.130795	32.5004	0.128983	78.9177	19.3212	11.8942	43.8	1.09025	1013.09	7.35821	24	6	2019
32.1171	0.128056	32.0126	0.12796	78.9177	19.101	11.8941	46.2	1.01794	1012.83	6.85294	24	6	2019
32.386	0.128029	32.3209	0.127737	78.9177	19.0176	11.8943	47.2	0.912009	1012.65	6.92958	24	6	2019
32.3231	0.128162	32.2767	0.128228	78.9177	19.2078	11.8943	53.3	0.801534	1012.42	7.26866	24	6	2019
32.3791	0.127575	32.2587	0.12787	78.9178	18.8507	11.8943	58.5	1.07111	1012.13	6.28358	24	6	2019
32.5258	0.127316	32.3582	0.128031	78.9177	19.2778	11.8942	48.2	1.62444	1011.82	6.29851	24	6	2019
32.5316	0.128642	32.4546	0.128274	78.9177	19.3012	11.8943	51.1	0.847147	1011.71	8.73134	24	6	2019
32.5095	0.127369	32.3941	0.12814	78.9177	19.8218	11.8942	38.3	1.10615	1011.58	8.1791	24	6	2019
32.6479	0.130166	32.559	0.128577	78.9177	19.2311	11.8944	52	0.901568	1011.34	8.95523	24	6	2019
32.3909	0.128942	32.3176	0.127866	78.9177	19.4781	11.8944	49	1.04748	1011.12	9.19118	24	6	2019
32.2915	0.128247	32.2129	0.127506	78.9177	19.0276	11.8942	45.4	0.855823	1010.9	9.27941	24	6	2019
32.5973	0.127791	32.4914	0.128735	78.9177	19.3446	11.8945	40.7	1.03124	1010.79	8.65672	24	6	2019
32.5358	0.1285	32.4816	0.12891	78.9177	19.3279	11.8942	42.9	0.945807	1010.66	7.32836	24	6	2019
32.5425	0.128383	32.4496	0.128296	78.9177	19.8051	11.8942	26.4	0.767812	1010.47	6.85075	24	6	2019
32.423	0.127947	32.3309	0.127803	78.9177	19.7217	11.8943	55.2	1.00874	1010.18	7.75	24	6	2019
32.5269	0.128121	32.457	0.128607	78.9177	19.7016	11.8943	46.8	1.31244	1010.04	8.01493	24	6	2019
32.6549	0.130925	32.6138	0.128715	78.9177	20.1488	11.8942	47	0.818952	1009.98	7.74627	25	6	2019
32.6028	0.128575	32.5125	0.128594	78.9177	19.9586	11.8943	40.3	1.07574	1009.8	7.58209	25	6	2019
32.1859	0.126927	32.0926	0.127131	78.9177	20.6059	11.8943	45.5	1.07245	1009.54	6.82353	25	6	2019
32.6085	0.128476	32.5692	0.128837	78.9177	20.2255	11.8943	50.2	0.658866	1009.29	6.76119	25	6	2019
32.4476	0.127295	32.3411	0.12798	78.9177	20.1188	11.8942	36	1.25433	1009.05	8.72059	25	6	2019
32.6226	0.12874	32.5036	0.129004	78.9177	19.6883	11.8942	44.9	0.830875	1008.96	8.23881	25	6	2019
32.6914	0.128057	32.5931	0.128948	78.9177	19.0509	11.8943	42.5	1.08554	1008.74	6.98507	25	6	2019
32.6065	0.129884	32.5735	0.128948	78.9177	18.8674	11.8942	40.3	0.662097	1008.62	8.17911	25	6	2019
32.4825	0.128537	32.4187	0.128727	78.9177	18.9742	11.8943	49.9	0.855327	1008.39	8.14926	25	6	2019
32.4778	0.128014	32.3923	0.128132	78.9177	19.101	11.8941	47.4	1.11184	1008.33	8.69118	25	6	2019
32.7532	0.130094	32.6648	0.12888	78.9177	18.8407	11.8941	50.6	0.917297	1008.27	8.67164	25	6	2019
32.6017	0.130342	32.5206	0.12866	78.9177	19.3813	11.8943	46.5	0.721038	1008.25	7.44776	25	6	2019
32.3252	0.126396	32.2976	0.12783	78.9177	19.4781	11.8943	45	0.778564	1007.92	8.77612	25	6	2019
32.7732	0.129299	32.6914	0.129135	78.9177	19.8284	11.8945	38.8	0.809799	1007.92	8.28358	25	6	2019
32.9387	0.131468	32.8358	0.130063	78.9177	20.369	11.8942	45.1	0.822806	1007.93	7.64179	25	6	2019
32.7275	0.129312	32.6391	0.129165	78.9177	19.9219	11.8944	37.1	0.815856	1007.87	6.65672	25	6	2019
32.7591	0.129118	32.6945	0.129257	78.9177	19.8084	11.8942	46.4	1.08893	1007.77	6	25	6	2019
32.5027	0.127306	32.4012	0.128237	78.9177	20.4157	11.8944	58.6	0.995348	1007.73	7.01493	25	6	2019
32.6385	0.129358	32.5903	0.128691	78.9177	19.8284	11.8942	49.8	0.630239	1007.69	8.01493	25	6	2019
32.6977	0.131556	32.6449	0.129865	78.9177	20.1688	11.8942	60.2	0.606777	1007.58	6.91549	25	6	2019
32.7694	0.130409	32.7112	0.129865	78.9177	20.4057	11.8942	25	0.929173	1007.53	7.80597	25	6	2019
32.9008	0.128061	32.7466	0.129549	78.9177	20.8963	11.8943	34.8	1.10202	1007.56	8.21429	25	6	2019
32.4665	0.129131	32.3825	0.128041	78.9177	20.5192	11.8943	48.6	0.889068	1007.43	7.70149	25	6	2019
32.7964	0.128977	32.7409	0.129202	78.9177	20.4057	11.8942	17.1	0.905123	1007.29	7.65672	25	6	2019
32.8111	0.128235	32.6677	0.12901	78.9177	19.7684	11.8943	43.8	1.22519	1007.36	7.76119	25	6	2019
32.9207	0.130451	32.8587	0.129874	78.9177	19.4781	11.8941	41.7	0.841163	1007.2	6.92537	25	6	2019
32.9976	0.129507	32.8981	0.129895	78.9177	19.6049	11.8942	38.6	1.54869	1007.06	7.13433	25	6	2019
33.0664	0.131294	32.9724	0.130681	78.9177	18.8641	11.8942	49.2	0.914522	1006.84	6.67164	25	6	2019
32.9031	0.130217	32.8262	0.1295	78.9178	19.5982	11.8942	53.1	0.979176	1006.83	5.98571	25	6	2019
32.744	0.128612	32.6334	0.129075	78.9177	19.4947	11.8943	51.4	1.58921	1006.77	6.9403	25	6	2019
33.0091	0.130037	32.9019	0.129824	78.9177	18.5938	11.8943	42.7	0.951117	1006.73	6.9	25	6	2019
32.3503	0.15199	31.6656	0.125386	78.9176	18.9241	11.8942	32.5	11.2615	1006.68	7.07463	25	6	2019
32.4167	0.160089	31.53	0.124942	78.9177	18.1666	11.8943	48.5	18.3426	1006.69	8.62857	25	6	2019
31.9152	0.154619	31.2457	0.12357	78.9177	18.9175	11.8943	44.2	17.5376	1006.57	8.69014	25	6	2019
32.1242	0.155593	31.3941	0.124306	78.9177	18.6605	11.8943	41.4	16.4035	1006.61	9.01429	25	6	2019
32.2244	0.156286	31.4312	0.124356	78.9177	18.0699	11.8943	44.5	16.3801	1006.53	9.14925	25	6	2019
32.7032	0.155543	32.0561	0.126364	78.9177	18.1299	11.8941	38.5	12.0635	1006.44	8.86364	25	6	2019
32.9983	0.131045	32.9373	0.129918	78.9177	17.6094	11.8944	43.4	0.735352	1006.39	8.95522	25	6	2019
32.9326	0.13078	32.8918	0.129812	78.9177	18.4369	11.8943	60.7	0.775141	1006.41	8.40299	25	6	2019
32.7891	0.127346	32.682	0.129463	78.9177	18.0432	11.8943	58.6	1.0758	1006.43	7.0597	25	6	2019
32.8498	0.129486	32.7792	0.130426	78.9177	18.3702	11.8943	21.3	1.01817	1006.36	7.53731	25	6	2019
32.9047	0.1284	32.8558	0.129649	78.9177	18.1233	11.8942	45.7	0.693938	1006.39	8.46269	25	6	2019
33.0874	0.129846	32.9838	0.130328	78.9178	18.7973	11.8943	53.1	1.09276	1006.36	7.92424	26	6	2019
33.0264	0.129831	32.9572	0.130172	78.9177	18.3468	11.8942	47.6	0.667619	1006.22	7.45455	26	6	2019
32.836	0.129516	32.7518	0.130043	78.9177	18.9175	11.8942	38.9	1.04066	1006.09	6.46269	26	6	2019
32.8491	0.129104	32.7597	0.129379	78.9177	18.4236	11.8942	46.4	1.08956	1006.15	6.1194	26	6	2019
32.6605	0.131172	32.6106	0.129067	78.9177	18.6572	11.8943	42.4	1.17622	1006.01	5.80597	26	6	2019
32.8826	0.13136	32.8353	0.13051	78.9177	18.8073	11.8943	40.5	0.819767	1005.76	8.14925	26	6	2019
33.0029	0.130234	32.9864	0.13019	78.9177	19.0476	11.8943	41.2	0.589867	1005.71	6.86364	26	6	2019
33.157	0.132067	33.0988	0.130913	78.9177	18.6605	11.8942	47.1	0.747859	1005.57	8.13636	26	6	2019
33.1405	0.131428	33.0248	0.131795	78.9177	18.8507	11.8941	49.8	0.922665	1005.35	9.15152	26	6	2019
32.9414	0.133237	32.9189	0.129833	78.9177	18.774	11.8942	42.4	0.859419	1005.33	8.9403	26	6	2019
33.3771	0.130962	33.2313	0.131166	78.9177	19.0443	11.8941	47.9	1.22381	1005.14	8.95455	26	6	2019
33.4099	0.132533	33.3206	0.131415	78.9177	19.0242	11.8942	39.9	1.07067	1005.16	9.06061	26	6	2019
33.0782	0.132258	32.9929	0.130483	78.9177	18.6305	11.8944	41.1	0.986338	1005.04	8.83333	26	6	2019
32.9794	0.129818	32.9245	0.130325	78.9177	18.854	11.8942	49.4	0.666791	1004.94	8.41791	26	6	2019
32.8983	0.131575	32.8404	0.130477	78.9177	19.6215	11.8943	52.7	0.76748	1004.98	7.41791	26	6	2019
33.1169	0.129786	33.0052	0.130578	78.9177	20.0854	11.8944	38.6	0.917502	1005	6.98485	26	6	2019
33.0756	0.130982	32.9924	0.130319	78.9177	19.081	11.8943	51.5	0.934603	1004.87	7.26866	26	6	2019
33.1824	0.130999	33.123	0.131307	78.9177	19.438	11.8942	47.3	0.917976	1004.61	7.0303	26	6	2019
33.0457	0.131364	32.9105	0.130062	78.9178	19.5782	11.8942	68.5	1.33176	1004.5	5.83582	26	6	2019
33.3157	0.13204	33.2323	0.131637	78.9177	19.1043	11.8942	36.5	0.750858	1004.29	6.69697	26	6	2019
32.9211	0.131973	32.9079	0.130089	78.9177	18.4403	11.8942	54.6	0.923865	1004.14	7.91045	26	6	2019
32.9584	0.132848	32.8934	0.129813	78.9178	18.0899	11.8942	55.5	0.837194	1003.94	7.10448	26	6	2019
33.0231	0.130265	32.9607	0.130999	78.9177	18.2367	11.8941	30.3	0.749506	1003.66	7.68182	26	6	2019
33.0211	0.131288	32.9078	0.12995	78.9177	18.6305	11.8943	36.6	1.10753	1003.44	8.92537	26	6	2019
33.2636	0.132805	33.1863	0.131216	78.9176	18.8841	11.8943	46.8	0.947364	1003.31	8.74242	26	6	2019
33.0888	0.130197	33.0057	0.130103	78.9177	18.8307	11.8941	26.4	0.948851	1003.04	8.71642	26	6	2019
33.1692	0.130858	33.0693	0.131371	78.9177	18.3168	11.8944	47.3	1.15119	1002.82	8.31818	26	6	2019
33.1298	0.130694	33.0848	0.130745	78.9177	18.1299	11.8942	40.6	0.72077	1002.58	7.30303	26	6	2019
33.1096	0.130976	33.0123	0.131228	78.9177	18.1767	11.8942	51.9	0.884481	1002.35	7.89394	26	6	2019
33.0682	0.131276	32.9674	0.130402	78.9177	18.4136	11.8942	52.8	1.05996	1002.14	7.98507	26	6	2019
33.3064	0.130869	33.2458	0.131436	78.9177	18.4536	11.8943	47.1	1.07915	1001.95	7.93939	26	6	2019
33.1851	0.133272	33.1661	0.13107	78.9177	17.9064	11.8943	53.3	0.608252	1001.64	7.87879	26	6	2019
33.3267	0.132378	33.2451	0.13139	78.9177	18.0799	11.8943	46.9	0.95391	1001.41	6.98485	26	6	2019
33.3912	0.131673	33.2764	0.131514	78.9177	17.5326	11.8942	48.1	1.00331	1001.25	6.31818	26	6	2019
33.54	0.131803	33.4201	0.131702	78.9177	17.7462	11.8942	41.6	0.776892	1000.95	8.18182	26	6	2019
33.3351	0.130983	33.2255	0.131279	78.9177	17.8797	11.8943	33.2	1.04635	1000.51	7.36364	26	6	2019
33.4133	0.132863	33.331	0.131221	78.9177	17.1555	11.8943	49.3	1.10342	1000.27	7.54545	26	6	2019
33.6535	0.132941	33.5819	0.133052	78.9177	17.4158	11.8944	51.4	0.902356	1000.06	8.66667	26	6	2019
33.5858	0.131081	33.4939	0.132148	78.9177	17.4726	11.8945	50.7	1.00457	999.782	9.21212	26	6	2019
33.2731	0.131073	33.1993	0.131917	78.9177	16.9787	11.8944	51	0.934553	999.582	9.30303	26	6	2019
33.2694	0.131834	33.1472	0.131671	78.9177	17.0688	11.8943	44.5	1.38944	999.202	8.80303	26	6	2019
33.3662	0.132069	33.2916	0.131904	78.9177	16.8018	11.8943	43.1	0.82917	998.755	8.09091	26	6	2019
33.4654	0.132106	33.4093	0.131704	78.9177	16.2813	11.8942	41.3	0.806704	998.415	7.89394	26	6	2019
33.4247	0.133024	33.2726	0.131481	78.9177	16.5282	11.8942	42.9	1.27647	998.174	7.95455	26	6	2019
33.5199	0.13252	33.4616	0.13174	78.9177	16.675	11.8943	43	0.877442	997.738	7.22727	26	6	2019
33.4238	0.132005	33.3528	0.131374	78.9177	16.031	11.8943	42.8	0.751185	997.313	7.31818	27	6	2019
33.5689	0.133963	33.4596	0.132388	78.9177	16.3614	11.8943	33.6	1.24924	997.261	7.01515	27	6	2019
33.6427	0.132768	33.5447	0.131933	78.9177	16.3981	11.8942	45.9	1.08544	996.784	6.78788	27	6	2019
33.5069	0.13381	33.4398	0.131774	78.9177	15.9843	11.8943	51.3	0.996404	996.586	6.56061	27	6	2019
33.5839	0.132327	33.5255	0.132073	78.9177	16.2345	11.8943	47	0.859421	996.241	9.24242	27	6	2019
33.4523	0.131383	33.3672	0.131365	78.9177	15.4971	11.8943	45.4	0.939597	996.014	8.77273	27	6	2019
33.5698	0.131525	33.4716	0.132152	78.9177	15.724	11.8942	42.4	0.983698	995.81	9.18182	27	6	2019
33.6843	0.133031	33.618	0.132349	78.9177	15.6139	11.8943	46.2	0.986265	995.546	8.74242	27	6	2019
33.7779	0.132528	33.669	0.132986	78.9177	16.0877	11.8943	42	1.19926	995.379	9.47692	27	6	2019
33.578	0.131055	33.517	0.132125	78.9177	15.3202	11.8942	37.3	1.09221	995.302	8.45455	27	6	2019
33.6839	0.131224	33.5597	0.132038	78.9177	15.1167	11.8943	39.3	0.93907	995	8.24242	27	6	2019
33.4558	0.132713	33.3465	0.1321	78.9177	16.0176	11.8943	47.4	1.09664	995.001	6.98485	27	6	2019
33.5733	0.133622	33.5017	0.13211	78.9177	15.6506	11.8942	61.4	0.936949	995.03	7.28788	27	6	2019
33.5802	0.133144	33.5013	0.132077	78.9177	16.2546	11.8942	47.9	0.660404	995.104	6.95455	27	6	2019
33.696	0.133835	33.6077	0.132415	78.9177	16.635	11.8941	47.6	1.04229	995.13	7.22727	27	6	2019
33.4381	0.131897	33.3985	0.131503	78.9177	16.5716	11.8942	43.1	0.898907	995.163	6.63636	27	6	2019
33.7135	0.132937	33.6238	0.132764	78.9177	16.6684	11.8941	35.8	0.913593	995.29	6	27	6	2019
33.8516	0.131441	33.6971	0.133168	78.9177	16.7017	11.8942	33.1	1.37907	995.408	6.47692	27	6	2019
33.649	0.132051	33.5932	0.1323	78.9177	17.8363	11.8943	42.1	0.766936	995.618	9.19697	27	6	2019
33.5669	0.13206	33.4524	0.131979	78.9177	19.2044	11.8943	53	1.32039	995.625	8.75757	27	6	2019
33.4611	0.131631	33.3837	0.132017	78.9177	19.3346	11.8944	41.1	0.896811	995.498	8.56061	27	6	2019
33.4635	0.131993	33.3844	0.132042	78.9177	20.1521	11.8943	45.1	0.800555	995.528	8.54546	27	6	2019
33.5043	0.13106	33.3908	0.131744	78.9177	20.389	11.8941	52	1.11808	996.012	8.45455	27	6	2019
33.7103	0.133136	33.7049	0.133072	78.9177	20.2222	11.8942	43.2	0.550608	996.145	8.72307	27	6	2019
33.3326	0.132592	33.2321	0.131299	78.9177	19.685	11.8942	44	0.859648	996.115	8.30303	27	6	2019
33.4934	0.132781	33.4293	0.131883	78.9177	18.9909	11.8942	45.4	0.883376	996.259	7.36364	27	6	2019
